hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_group	gene_group_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_id	lncipedia	gtrnadb	agr	mane_select	gencc
HGNC:14388	GP6	glycoprotein VI platelet	protein-coding gene	gene with protein product	Approved	19q13.42	19q13.42	GPVI	platelet glycoprotein VI		glycoprotein VI (platelet)	"Immunoglobulin like domain containing|Ig-like cell adhesion molecule family"	"594|1410"	2001-01-19		2016-01-14	2023-01-20	51206	ENSG00000088053	OTTHUMG00000159709	uc002qil.4	AB035073	NM_001083899	"CCDS42626|CCDS46184|CCDS58678"	Q9HCN6	11027634	MGI:1889810	RGD:1589130	LRG_560|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_560.xml		605546					225404															HGNC:14388	"ENST00000417454.5|NM_016363.5"	HGNC:14388
HGNC:4444	GP9	glycoprotein IX platelet	protein-coding gene	gene with protein product	Approved	3q21.3	03q21.3	"CD42a|GPIX"	platelet glycoprotein IX		glycoprotein IX (platelet)	CD molecules	471	1991-03-04		2016-01-14	2023-01-20	2815	ENSG00000169704	OTTHUMG00000159944	uc003elm.3		NM_000174	CCDS3055	P14770	2253772	MGI:1860137	RGD:1561601	LRG_477|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_477.xml		173515					122244								CD42a							HGNC:4444	"ENST00000307395.5|NM_000174.5"	HGNC:4444
HGNC:4445	GPA33	glycoprotein A33	protein-coding gene	gene with protein product	Approved	1q24.1	01q24.1	A33			glycoprotein A33 (transmembrane)	"V-set domain containing|Immunoglobulin like domain containing|IgCAM CXADR-related subfamily"	"590|594|1414"	2000-05-05		2016-01-14	2023-01-20	10223	ENSG00000143167	OTTHUMG00000034435	uc001gea.2	U79725	NM_005814	CCDS1258	Q99795	"9012807|9245713"	MGI:1891703	RGD:1306711			602171																				HGNC:4445	"ENST00000367868.4|NM_005814.3"	
HGNC:4446	GPAA1	glycosylphosphatidylinositol anchor attachment 1	protein-coding gene	gene with protein product	Approved	8q24.3	08q24.3	"GAA1|hGAA1"	GPI transamidase subunit		"anchor attachment protein 1 (Gaa1p, yeast) homolog|GPAA1P anchor attachment protein 1 homolog (yeast)|glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast)"	Glycosylphosphatidylinositol transamidase complex	1951	1998-12-09		2012-12-10	2023-01-20	8733	ENSG00000197858	OTTHUMG00000165438	uc003zax.4	AB006969	NM_003801	CCDS43776	O43292	9828142	MGI:1202392	RGD:1303197			603048																				HGNC:4446	"ENST00000355091.9|NM_003801.4"	HGNC:4446
HGNC:20298	GPALPP1	GPALPP motifs containing 1	protein-coding gene	gene with protein product	Approved	13q14.12	13q14.12	"bA245H20.2|AD029|LSR7"		KIAA1704	KIAA1704			2004-04-16	2013-08-12	2013-08-12	2023-01-20	55425	ENSG00000133114	OTTHUMG00000016841		AB051491	NM_018559	CCDS9394	Q8IXQ4	11214970	MGI:1914717	RGD:1307254																							HGNC:20298	"ENST00000379151.9|NM_018559.5"	
HGNC:24865	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	protein-coding gene	gene with protein product	Approved	10q25.2	10q25.2	"KIAA1560|MGC26846|GPAT1"	glycerol-3-phosphate acyltransferase 1, mitochondrial			Glycerol-3-phosphate acyltransferases	1035	2004-04-30			2023-01-20	57678	ENSG00000119927	OTTHUMG00000019055	uc001kzp.4	AL832464	NM_020918	CCDS7570	Q9HCL2	"10997877|8369314"	MGI:109162	RGD:61847			602395															2.3.1.15					HGNC:24865	"ENST00000348367.9|NM_001244949.2"	
HGNC:13920	GPANK1	G-patch domain and ankyrin repeats 1	protein-coding gene	gene with protein product	Approved	6p21.33	06p21.33	"G5|D6S54E|GPATCH10|ANKRD59"	"G patch domain containing 10|ankyrin repeat domain 59"	BAT4	HLA-B associated transcript 4	"Ankyrin repeat domain containing|G-patch domain containing"	"403|579"	2001-07-13	2010-11-24	2015-11-13	2023-01-20	7918	ENSG00000204438	OTTHUMG00000031174	uc003nvq.3		NM_033177	CCDS4711	O95872	"2911734|2813433"	MGI:2148975	RGD:1303304			142610																				HGNC:13920	"ENST00000375896.9|NM_033177.4"	
HGNC:27168	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial	protein-coding gene	gene with protein product	Approved	2q11.2	02q11.2	CT123	cancer/testis antigen 123			Glycerol-3-phosphate acyltransferases	1035	2009-07-15			2023-01-20	150763	ENSG00000186281	OTTHUMG00000155208	uc061luj.1	BC042847	NM_207328		Q6NUI2	"17689486|23611983"	MGI:2684962	RGD:1304904			616431															2.3.1.15					HGNC:27168	"ENST00000434632.6|NM_001321527.2"	
HGNC:28157	GPAT3	glycerol-3-phosphate acyltransferase 3	protein-coding gene	gene with protein product	Approved	4q21.23	04q21.23	"MGC11324|LPAAT-theta|MAG1|HMFN0839|AGPAT10"	lysophosphatidic acid acyltransferase, theta	AGPAT9	"1-acylglycerol-3-phosphate O-acyltransferase 9 (lysophosphatidic acid acyltransferase, theta)|1-acylglycerol-3-phosphate O-acyltransferase 9"	"1-acylglycerol-3-phosphate O-acyltransferases|Glycerol-3-phosphate acyltransferases"	"46|1035"	2008-01-29	2015-08-03	2015-08-03	2023-01-20	84803	ENSG00000138678	OTTHUMG00000130431		AK055749	NM_032717	CCDS3606	Q53EU6	"12975309|17170135"	MGI:3603816	RGD:1565703			610958															2.3.1.15					HGNC:28157	"ENST00000264409.5|NM_032717.5"	
HGNC:20880	GPAT4	glycerol-3-phosphate acyltransferase 4	protein-coding gene	gene with protein product	Approved	8p11.21	08p11.21	"DKFZp586M1819|LPAAT-zeta|TSARG7"	lysophosphatidic acid acyltransferase, zeta	AGPAT6	"1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)|1-acylglycerol-3-phosphate O-acyltransferase 6"	"1-acylglycerol-3-phosphate O-acyltransferases|Glycerol-3-phosphate acyltransferases"	"46|1035"	2005-07-18	2015-08-03	2015-08-03	2023-01-20	137964	ENSG00000158669	OTTHUMG00000164082		AF406612	NM_178819	CCDS6117	Q86UL3	"12938015|18238778"	MGI:2142716	RGD:1310520			608143															2.3.1.15					HGNC:20880	"ENST00000396987.7|NM_178819.4"	
HGNC:24658	GPATCH1	G-patch domain containing 1	protein-coding gene	gene with protein product	Approved	19q13.11	19q13.11	"ECGP|FLJ10206|FLJ38686"	evolutionarily conserved G patch domain containing	GPATC1		"G-patch domain containing|Spliceosomal Bact complex|Spliceosomal C complex"	"579|1508|1510"	2004-05-12	2006-12-13	2015-11-13	2023-01-20	55094	ENSG00000076650	OTTHUMG00000180341	uc002nug.2	AF434677	NM_018025	CCDS12428	Q9BRR8	12477932	MGI:1914721	RGD:1308935																							HGNC:24658	"ENST00000170564.7|NM_018025.3"	
HGNC:25499	GPATCH2	G-patch domain containing 2	protein-coding gene	gene with protein product	Approved	1q41	01q41	"FLJ10252|CT110|PPP1R30|Pfa1"	"cancer/testis antigen 110|protein phosphatase 1, regulatory subunit 30"	GPATC2		"G-patch domain containing|Protein phosphatase 1 regulatory subunits|SSU processome"	"579|694|1484"	2004-05-12	2006-12-13	2015-11-13	2023-01-20	55105	ENSG00000092978	OTTHUMG00000000527	uc001hlf.2	AK001114	NM_018040		Q9NW75	"19432882|15375528"	MGI:1915019	RGD:1308865			616836																				HGNC:25499	"ENST00000366935.8|NM_018040.5"	
HGNC:20210	GPATCH2L	G-patch domain containing 2 like	protein-coding gene	gene with protein product	Approved	14q24.3	14q24.3	"FLJ20689|FLJ10033"		C14orf118	chromosome 14 open reading frame 118			2003-01-15	2012-09-25	2015-11-13	2023-01-20	55668	ENSG00000089916	OTTHUMG00000171490	uc032bgn.1	AK000696	NM_017926		Q9NWQ4	10574461	MGI:1917623	RGD:1308907																							HGNC:20210	"ENST00000261530.12|NM_017926.4"	
HGNC:25720	GPATCH3	G-patch domain containing 3	protein-coding gene	gene with protein product	Approved	1p36.11	01p36.11	FLJ12455		GPATC3		G-patch domain containing	579	2004-12-01	2006-12-13	2015-11-13	2023-01-20	63906	ENSG00000198746	OTTHUMG00000004229	uc001bne.4	BC007767	NM_022078	CCDS290	Q96I76		MGI:2442492	RGD:1311216			617486																				HGNC:25720	"ENST00000361720.10|NM_022078.3"	HGNC:25720
HGNC:25982	GPATCH4	G-patch domain containing 4 (gene/pseudogene)	protein-coding gene	gene with protein product	Approved	1q22-q23.1	01q22-q23.1	"FLJ20249|DKFZP434F1735"		GPATC4	G-patch domain containing 4	G-patch domain containing	579	2004-12-01	2006-12-13	2021-10-28	2023-07-07	54865	ENSG00000160818	OTTHUMG00000033203	uc001fpl.4	BC056904	NM_001396855		Q5T3I0	33933995	MGI:1913864	RGD:1311086																							HGNC:25982	"ENST00000710324.2|NM_001396855.1"	
HGNC:29066	GPATCH8	G-patch domain containing 8	protein-coding gene	gene with protein product	Approved	17q21.31	17q21.31			"KIAA0553|GPATC8"	KIAA0553	"Zinc fingers C2H2-type|G-patch domain containing"	"28|579"	2005-12-15	2006-12-13	2015-11-13	2023-01-20	23131	ENSG00000186566	OTTHUMG00000181818	uc002igw.3	AB011125	NM_001002909	CCDS32666	Q9UKJ3	9628581	MGI:1918667	RGD:1596463			614396																				HGNC:29066	"ENST00000591680.6|NM_001002909.4"	
HGNC:26768	GPATCH11	G-patch domain containing 11	protein-coding gene	gene with protein product	Approved	2p22.2	02p22.2	"FLJ38348|CENPY|CENP-Y"	centromere protein Y	CCDC75	coiled-coil domain containing 75	G-patch domain containing	579	2006-02-14	2013-01-28	2015-11-13	2023-03-15	253635	ENSG00000152133	OTTHUMG00000128469	uc010ezz.4	AK095667	NM_174931	CCDS1785	Q8N954		MGI:1858435	RGD:1311424			621183																				HGNC:26768	"ENST00000674370.2|NM_174931.4"	
HGNC:19680	GPBAR1	G protein-coupled bile acid receptor 1	protein-coding gene	gene with protein product	Approved	2q35	02q35	"BG37|GPCR|TGR5|M-BAR|GPCR19|GPR131|MGC40597"				G protein-coupled bile acid receptor	933	2003-01-24			2023-01-20	151306	ENSG00000179921	OTTHUMG00000155203	uc061siw.1	AB086170	NM_001077191	CCDS46515	Q8TDU6	12419312	MGI:2653863	RGD:631400			610147					470394					objectId:37										HGNC:19680	"ENST00000519574.2|NM_170699.3"	
HGNC:29520	GPBP1	GC-rich promoter binding protein 1	protein-coding gene	gene with protein product	Approved	5q11.2	05q11.2	DKFZp761C169	vasculin					2005-07-19			2023-01-20	65056	ENSG00000062194	OTTHUMG00000162321	uc003jrh.5		NM_022913		Q86WP2	12842993	MGI:1920524	RGD:1305492			608412																				HGNC:29520	"ENST00000506184.7|NM_022913.4"	
HGNC:28843	GPBP1L1	GC-rich promoter binding protein 1 like 1	protein-coding gene	gene with protein product	Approved	1p34.1	01p34.1	SP192			GC-rich promoter binding protein 1-like 1			2005-07-19		2016-01-21	2023-01-20	60313	ENSG00000159592	OTTHUMG00000040990	uc001coq.4		NM_021639	CCDS528	Q9HC44	12477932	MGI:1924360	RGD:1359562																							HGNC:28843	"ENST00000355105.8|NM_021639.5"	
HGNC:4449	GPC1	glypican 1	protein-coding gene	gene with protein product	Approved	2q37.3	02q37.3	glypican	glypican proteoglycan 1			"Glypicans|MicroRNA protein coding host genes"	"572|1691"	1994-06-17			2023-01-20	2817	ENSG00000063660	OTTHUMG00000133349	uc002vyw.5	AK095397	NM_002081	CCDS2534	P35052	7774946	MGI:1194891	RGD:61853			600395					353445															HGNC:4449	"ENST00000264039.7|NM_002081.3"	
HGNC:4450	GPC2	glypican 2	protein-coding gene	gene with protein product	Approved	7q22.1	07q22.1	"cerebroglycan|FLJ38962|DKFZp547M109"	glypican proteoglycan 2, cerebroglycan proteoglycan		glypican 2 (cerebroglycan)	Glypicans	572	1994-06-17		2007-02-15	2023-01-20	221914	ENSG00000213420	OTTHUMG00000154894	uc003utv.3	BX375153	NM_152742	CCDS5689	Q8N158	8294498	MGI:1919201	RGD:621363			618446																				HGNC:4450	"ENST00000292377.4|NM_152742.3"	
HGNC:4451	GPC3	glypican 3	protein-coding gene	gene with protein product	Approved	Xq26.2	Xq26.2	"OCI-5|SGBS|SGBS1|SGB|DGSX"	glypican proteoglycan 3	SDYS		Glypicans	572	1996-08-08			2023-01-20	2719	ENSG00000147257	OTTHUMG00000022448	uc004exe.4	L47125	NM_004484		P51654	"8589713|9787072"	MGI:104903	RGD:2725	LRG_505|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_505.xml	GPC3	300037					122248					objectId:2959										HGNC:4451	"ENST00000370818.8|NM_004484.4"	HGNC:4451
HGNC:4452	GPC4	glypican 4	protein-coding gene	gene with protein product	Approved	Xq26.2	Xq26.2	K-glypican	glypican proteoglycan 4			Glypicans	572	1996-08-08			2023-01-20	2239	ENSG00000076716	OTTHUMG00000022434	uc004exc.2	AF030186	NM_001448	CCDS14637	O75487	9787072	MGI:104902	RGD:1359399	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/GPC4		300168					167870															HGNC:4452	"ENST00000370828.4|NM_001448.3"	HGNC:4452
HGNC:4453	GPC5	glypican 5	protein-coding gene	gene with protein product	Approved	13q31.3	13q31.3		glypican proteoglycan 5			"Glypicans|MicroRNA protein coding host genes"	"572|1691"	1996-12-12			2023-01-20	2262	ENSG00000179399	OTTHUMG00000017200	uc010tif.4	AF001462	NM_004466	CCDS9468	P78333	"9070915|20304703|19556317|15057823"	MGI:1194894	RGD:1308835			602446					470396															HGNC:4453	"ENST00000377067.9|NM_004466.6"	
HGNC:4454	GPC6	glypican 6	protein-coding gene	gene with protein product	Approved	13q31.3-q32.1	13q31.3-q32.1		glypican proteoglycan 6			Glypicans	572	1999-05-24			2023-01-20	10082	ENSG00000183098	OTTHUMG00000017205	uc001vlt.4	AF111178	NM_005708	CCDS9469	Q9Y625	10329016	MGI:1346322	RGD:1593308			604404					201551															HGNC:4454	"ENST00000377047.9|NM_005708.5"	HGNC:4454
HGNC:26957	GPCPD1	glycerophosphocholine phosphodiesterase 1	protein-coding gene	gene with protein product	Approved	20p12.3	20p12.3	"KIAA1434|GDE5|GDPD6"			glycerophosphocholine phosphodiesterase GDE1 homolog (S. cerevisiae)			2010-01-19		2015-06-24	2023-01-20	56261	ENSG00000125772	OTTHUMG00000031806	uc002wme.6		NM_019593	CCDS13090	Q9NPB8	"10718198|20576599"	MGI:104898	RGD:735140			614124																				HGNC:26957	"ENST00000379019.7|NM_019593.5"	
HGNC:4455	GPD1	glycerol-3-phosphate dehydrogenase 1	protein-coding gene	gene with protein product	Approved	12q13.12	12q13.12				glycerol-3-phosphate dehydrogenase 1 (soluble)			2001-06-22		2015-11-05	2023-01-20	2819	ENSG00000167588	OTTHUMG00000169813	uc001rvz.5		NM_001257199		P21695		MGI:95679	RGD:621381			138420					303828										1.1.1.8					HGNC:4455	"ENST00000301149.8|NM_005276.4"	HGNC:4455
HGNC:28956	GPD1L	glycerol-3-phosphate dehydrogenase 1 like	protein-coding gene	gene with protein product	Approved	3p22.3	03p22.3	KIAA0089						2004-07-29		2017-06-13	2023-01-20	23171	ENSG00000152642	OTTHUMG00000155846	uc003cew.4	D42047	NM_015141	CCDS33729	Q8N335	7788527	MGI:1289257	RGD:1560123	LRG_419|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_419.xml		611778					218672															HGNC:28956	"ENST00000282541.10|NM_015141.4"	HGNC:28956
HGNC:4456	GPD2	glycerol-3-phosphate dehydrogenase 2	protein-coding gene	gene with protein product	Approved	2q24.1	02q24.1				glycerol-3-phosphate dehydrogenase 2 (mitochondrial)	"EF-hand domain containing|Flavoproteins"	"863|2258"	1994-06-16		2015-11-05	2023-07-21	2820	ENSG00000115159	OTTHUMG00000131951	uc002tzf.5		NM_000408	CCDS2202	P43304		MGI:99778	RGD:2726			138430															1.1.5.3					HGNC:4456	"ENST00000438166.7|NM_000408.5"	HGNC:4456
HGNC:4485	GPER1	G protein-coupled estrogen receptor 1	protein-coding gene	gene with protein product	Approved	7p22.3	07p22.3	"FEG-1|GPCR-Br|LERGU|LERGU2|DRY12|LyGPR|CEPR"		"CMKRL2|GPR30|GPER"	G protein-coupled receptor 30	G protein-coupled estrogen receptor	934	1997-06-12	2013-08-14	2007-07-03	2023-01-20	2852	ENSG00000164850	OTTHUMG00000023680		U63917	NM_001039966	CCDS5322	Q99527	"9479505|17655271"	MGI:1924104	RGD:619845			601805										objectId:221										HGNC:4485	"ENST00000397088.4|NM_001098201.3"	
HGNC:18054	GPHA2	glycoprotein hormone subunit alpha 2	protein-coding gene	gene with protein product	Approved	11q13.1	11q13.1	"GPA2|ZSIG51|A2|MGC126572"	"glycoprotein alpha 2|cysteine knot protein|thyrostimulin subunit alpha"		glycoprotein hormone alpha 2	Glycoprotein hormone subunits	1896	2002-02-15		2019-05-09	2023-01-20	170589	ENSG00000149735	OTTHUMG00000165631	uc001oca.3	AF260739	NM_130769	CCDS8086	Q96T91	"16210345|12089349"	MGI:2156541	RGD:621748			609651																				HGNC:18054	"ENST00000279168.7|NM_130769.4"	
HGNC:18055	GPHB5	glycoprotein hormone subunit beta 5	protein-coding gene	gene with protein product	Approved	14q23.2	14q23.2	"ZLUT1|GPB5"	thyrostimulin subunit beta		glycoprotein hormone beta 5	Glycoprotein hormone subunits	1896	2004-07-29		2019-05-09	2023-01-20	122876	ENSG00000179600	OTTHUMG00000168678	uc032bdx.1	AF467770	NM_145171	CCDS73643	Q86YW7	"16210345|12089349"	MGI:2156540	RGD:1359264			609652																				HGNC:18055	"ENST00000621500.2|NM_145171.4"	
HGNC:15465	GPHN	gephyrin	protein-coding gene	gene with protein product	Approved	14q23.3	14q23.3	"KIAA1385|GEPH|GPH"						2001-03-30			2023-08-09	10243	ENSG00000171723	OTTHUMG00000029785	uc001xix.4	AB037806	NM_020806		Q9NQX3	"1319186|10325225|18403029"	MGI:109602	RGD:69194		GPHN	603930					122256															HGNC:15465	"ENST00000478722.6|NM_020806.5"	HGNC:15465
HGNC:4458	GPI	glucose-6-phosphate isomerase	protein-coding gene	gene with protein product	Approved	19q13.11	19q13.11	"AMF|NLK"			glucose phosphate isomerase			2001-06-22		2010-05-11	2023-01-20	2821	ENSG00000105220	OTTHUMG00000182087	uc002nvg.3	M61214	NM_000175	"CCDS12437|CCDS54246|CCDS86742"	P06744	"2387591|8575767"	MGI:95797	RGD:2727	LRG_1178|http://ftp.ebi.ac.uk/pub/databases/lrgex/LRG_1178.xml		172400					122259										5.3.1.9					HGNC:4458	"ENST00000356487.11|NM_000175.5"	HGNC:4458
HGNC:24945	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	protein-coding gene	gene with protein product	Approved	8q24.3	08q24.3	"LOC338328|GPI-HBP1"	endothelial cell LPL transporter		GPI anchored high density lipoprotein binding protein 1	LY6/PLAUR domain containing	1226	2008-02-07		2008-02-07	2023-01-20	338328	ENSG00000277494	OTTHUMG00000164950	uc033cbs.1	AF088057	NM_178172	CCDS34954	Q8IV16	"12496272|17883852|17620854|17403372"	MGI:1915703	RGD:1564237			612757					201108															HGNC:24945	"ENST00000622500.2|NM_178172.6"	HGNC:24945
HGNC:30677	GPKOW	G-patch domain and KOW motifs	protein-coding gene	gene with protein product	Approved	Xp11.23	Xp11.23	"T54|GPATC5|GPATCH5|Spp2|Mos2"	G patch domain containing 5			"G-patch domain containing|NTC associated proteins|Spliceosomal Bact complex|Spliceosomal C complex|Spliceosomal P complex"	"579|1498|1508|1510|1516"	2004-05-11		2015-11-13	2023-01-20	27238	ENSG00000068394	OTTHUMG00000021511	uc004dmr.5	U66359	NM_015698	CCDS35251	Q92917	"21880142|22365833"	MGI:1859610	RGD:1583600	Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/GPKOW		301003																				HGNC:30677	"ENST00000156109.7|NM_015698.6"	HGNC:30677
HGNC:4459	GPLD1	glycosylphosphatidylinositol specific phospholipase D1	protein-coding gene	gene with protein product	Approved	6p22.3	06p22.3							1998-08-21			2023-03-15	2822	ENSG00000112293	OTTHUMG00000016104	uc003ned.3	L11701	NM_001503	CCDS4553	P80108	11072085	MGI:106604	RGD:631371			602515																				HGNC:4459	"ENST00000230036.2|NM_001503.4"	
HGNC:4460	GPM6A	glycoprotein M6A	protein-coding gene	gene with protein product	Approved	4q34.2	04q34.2			GPM6				1996-05-28			2023-01-20	2823	ENSG00000150625	OTTHUMG00000160760	uc003iug.5		NM_001261447		P51674	"8661015|18574501"	MGI:107671	RGD:631368			601275																				HGNC:4460	"ENST00000393658.7|NM_201591.3"	
HGNC:4461	GPM6B	glycoprotein M6B	protein-coding gene	gene with protein product	Approved	Xp22.2	Xp22.2	"M6B|MGC17150|MGC54284"						1996-06-21			2023-01-20	2824	ENSG00000046653	OTTHUMG00000021162	uc004cwa.4		NM_001001995		Q13491	8661015	MGI:107672	RGD:620580	"Global Variome shared LOVD|https://databases.lovd.nl/shared/genes/GPM6B|The Globin Gene Server|http://lovd.bx.psu.edu/home.php?select_db=GPM6B"		300051																				HGNC:4461	"ENST00000316715.9|NM_001001995.3"	
HGNC:17030	GPN1	GPN-loop GTPase 1	protein-coding gene	gene with protein product	Approved	2p23.3	02p23.3	"NTPBP|MBDIN|ATPBD1A|RPAP4"	RNA polymerase II associated protein 4	XAB1	"XPA binding protein 1|XPA binding protein 1, GTPase"	GPN-loop GTPases	578	2003-10-14	2008-04-30	2008-04-30	2023-01-20	11321	ENSG00000198522	OTTHUMG00000097784	uc061hra.1	AB044661	NM_007266		Q9HCN4	"11058119|11124703"	MGI:1921504	RGD:1589985			611479																				HGNC:17030	"ENST00000610189.2|NM_007266.4"	
HGNC:25513	GPN2	GPN-loop GTPase 2	protein-coding gene	gene with protein product	Approved	1p36.11	01p36.11	FLJ10349		ATPBD1B	ATP binding domain 1 family, member B	GPN-loop GTPases	578	2005-08-12	2008-04-30	2008-04-30	2023-01-20	54707	ENSG00000142751	OTTHUMG00000004227	uc001bnd.2	AK001211	NM_018066	CCDS289	Q9H9Y4	12975309	MGI:2140368	RGD:1311749																							HGNC:25513	"ENST00000374135.9|NM_018066.4"	
HGNC:30186	GPN3	GPN-loop GTPase 3	protein-coding gene	gene with protein product	Approved	12q24.11	12q24.11	MGC14560		ATPBD1C	ATP binding domain 1 family, member C	GPN-loop GTPases	578	2005-08-12	2008-04-30	2008-04-30	2023-01-20	51184	ENSG00000111231	OTTHUMG00000169524	uc001tqr.4	BC008416	NM_016301	"CCDS9147|CCDS53830|CCDS53831"	Q9UHW5	12975309	MGI:1289326	RGD:1303034																							HGNC:30186	"ENST00000228827.8|NM_016301.4"	
